Date,Bonds - Global Governments,Bonds - UK Corporate,Bonds - UK Government All Stocks,Bonds - UK Government Long Duration,Commodities - Gold,Commodities - Natural Resources,Equities - Emerging Markets,Equities - Global Flex Cap,Equities - Global Large Cap 1,Equities - Global Large Cap 2,Equities - Global Small Cap,Equities - UK Large Cap,Equities - UK Small Cap,Property
22/01/2014,97.09,122.2,177.7,127.51,714.3,88.38,1.39,115.81,1.63,1.01,676.7,252.46,434.7,123.9
23/01/2014,97.04,122.3,177.9,128.31,700.2,87.98,1.39,115.23,1.63,1,677.7,251.73,434.52,123.2
24/01/2014,97.95,122.8,179,128.86,712.4,86.63,1.36,113.74,1.61,0.9987,665.8,248.69,430.46,121.9
27/01/2014,97.95,122.3,178.4,128.65,712.3,85.7,1.34,110.96,1.59,0.982,651.2,243.66,424.65,121.1
28/01/2014,97.74,122.2,178.4,128.08,694.7,85.2,1.34,110.82,1.58,0.9754,645.3,243.78,424.92,120.9
29/01/2014,98,122.4,178.6,128.72,704.8,85.47,1.33,112.28,1.58,0.9898,659.9,245.42,427.11,121.7
30/01/2014,98.52,122.6,179.1,128.95,718.6,85.42,1.32,111.5,1.57,0.9726,655.6,239.44,425.03,121
31/01/2014,98.84,122.9,179.7,129.62,708.2,84.41,1.32,112.22,1.57,0.9731,659.3,240.43,427.2,121
03/02/2014,99.64,122.7,179.4,130.07,719.7,85.26,1.33,112.74,1.59,0.9815,662.7,239.68,428.66,122.8
04/02/2014,100.1,122.9,179.9,129.88,717.5,83.78,1.31,110.6,1.56,0.9604,648.3,237.47,426.39,121.5
05/02/2014,100.4,123.1,180.2,129.79,728,84.38,1.32,111.81,1.57,0.962,656.6,238.64,427.41,122.7
06/02/2014,99.97,122.7,179.5,128.98,726.7,84.59,1.32,111.83,1.57,0.9623,653.4,239.13,427.54,122.7
07/02/2014,99.63,122.6,179.2,129.4,722.1,85.52,1.34,113.56,1.58,0.9765,656.8,241.63,429.69,123.7
10/02/2014,99.54,122.8,179.6,129.09,740.5,85.99,1.33,114.78,1.6,0.9849,663,242.91,433.01,123.9
11/02/2014,99.27,122.7,179.3,128.91,763,86.27,1.34,114.29,1.6,0.9862,668.2,243.77,434.15,124.7
12/02/2014,98.43,122.3,178.7,127.75,777.8,86.93,1.34,114.66,1.6,0.9906,670.5,245.63,435.19,124.7
13/02/2014,98.06,122.4,178.8,128.33,759.8,86.23,1.32,114.47,1.6,0.9803,667.5,243.26,435.16,123.4
14/02/2014,97.88,122.2,178.6,128.55,781.9,86.58,1.33,114.71,1.6,0.9769,670.7,243.56,436.53,123.4
17/02/2014,97.73,122.3,178.8,128.76,793.3,87.2,1.34,115.07,1.61,0.986,668.7,245.06,437.96,124
18/02/2014,97.95,122.7,179.2,129,792,87.42,1.34,115.24,1.61,0.9946,672,246.03,438.85,124.6
19/02/2014,98.39,123,179.7,129.23,797.2,87.85,1.34,115.55,1.62,1,678.4,248.43,438.58,125.2
20/02/2014,98.14,122.8,179.4,128.3,778,87.53,1.33,115.27,1.61,0.997,677.8,246.5,439.6,124.9
21/02/2014,97.89,122.5,178.9,128.66,798.1,87.93,1.34,116.36,1.62,1.01,685.8,249.32,442.94,125
24/02/2014,98.16,122.6,179.1,129.08,801,87.97,1.34,116.48,1.62,1.01,689.3,248.65,443.44,124.9
25/02/2014,97.95,122.7,179.2,129.39,797.4,87.78,1.35,117.1,1.62,1.01,692.8,249.73,442.97,124.9
26/02/2014,98.02,122.9,179.4,129.61,790.9,87.63,1.35,117.21,1.62,1.01,695.5,249.46,442.62,125.1
27/02/2014,98.51,123.5,180.4,130.28,782.4,87.43,1.35,117.2,1.62,1.01,696.9,247.26,442.39,125
28/02/2014,98.48,123.2,179.8,129.78,780.2,87.61,1.36,118.01,1.63,1.01,695.7,248.27,443.83,124.9
03/03/2014,98.63,123.7,180.6,130.84,777.9,86.9,1.34,117.23,1.62,1,682,245.83,440.72,124
04/03/2014,98.5,123.4,180.1,130.48,784,87.82,1.35,117.63,1.62,1.01,686.3,247.78,442.19,126
05/03/2014,98.15,123.3,180,130.11,782.5,87.91,1.36,119.01,1.63,1.01,699.3,247.82,445.48,126.5
06/03/2014,97.93,123.1,179.6,129.33,791.7,87.98,1.37,118.84,1.63,1.02,702.2,247.81,447.75,126.6
07/03/2014,97.9,123.1,179.5,129.14,797.6,88.09,1.37,118.94,1.63,1.03,697.4,247.87,448.78,126.2
10/03/2014,98.34,122.8,179,129.09,783.3,87.88,1.37,119.34,1.64,1.03,698,248.61,449.86,125.6
11/03/2014,98.46,122.9,179.2,129.42,779.9,87.86,1.37,118.77,1.64,1.02,694.5,245.15,449.34,125.3
12/03/2014,98.81,123.2,179.6,129.79,780.5,87.05,1.36,117.66,1.64,1.01,687.1,243.43,447.55,125.1
13/03/2014,98.38,123.3,179.7,130.54,793.8,86.84,1.35,116.94,1.63,1.01,686,243.08,446.21,124.4
14/03/2014,99.56,123.8,180.7,131.2,806,86.57,1.36,115.88,1.62,1,672.7,240.8,443.58,124.4
17/03/2014,99.26,123.6,180.5,131.05,815.2,86.98,1.36,116.02,1.62,1,675.8,241.6,443.66,124.5
18/03/2014,99.25,123.7,180.5,131.28,790.1,87.14,1.37,116.42,1.63,1.01,678.1,241.83,443.56,124.8
19/03/2014,99.18,123.7,180.6,130.49,783.2,87.24,1.37,117.09,1.64,1.01,687,242.75,445.77,124.9
20/03/2014,99.11,122.9,179.2,129.02,761.6,86.56,1.36,116.32,1.63,1,681.7,243.74,445.53,123.2
21/03/2014,99.28,122.9,179.3,129.6,768.3,87.37,1.36,116.74,1.64,1.01,682.2,244.9,447.84,123.9
24/03/2014,99.23,123,179.4,130.53,766.7,87.49,1.38,116.18,1.64,1.02,675.6,243.84,447.85,124.7
25/03/2014,99.5,123.3,180.2,130.22,744.7,88.05,1.38,115.42,1.64,1.02,665.8,245.36,447.61,124.4
26/03/2014,99.17,123.1,180,130.21,750.1,88.61,1.4,115.57,1.65,1.02,665.6,248.65,447.95,124.9
27/03/2014,98.72,123.1,179.9,130.46,723.9,87.74,1.39,113.85,1.64,1.01,654.4,246.43,449.73,123.8
28/03/2014,98.79,123.2,180,129.76,730,88.64,1.42,113.87,1.64,1.02,654.3,247.4,449.85,124.7
31/03/2014,98.44,122.8,179.4,129.96,736.6,89.14,1.42,114.54,1.65,1.02,654,247.61,449.53,125.3
01/04/2014,98.46,122.9,179.7,129.9,726.6,89.47,1.44,115.62,1.66,1.02,661,247.37,449.64,126
02/04/2014,98.27,122.9,179.6,129.57,730.8,89.54,1.45,116.84,1.66,1.03,668.2,248.51,451.5,126.9
03/04/2014,98.34,123,179.6,129.87,741.8,89.96,1.45,116.99,1.67,1.03,671.4,248.76,452.96,127.4
04/04/2014,98.29,123.1,179.7,130.85,736.3,90.1,1.45,116.08,1.66,1.03,665.3,249.8,453.85,127.4
07/04/2014,98.85,123.7,180.6,131.04,743.2,90.01,1.45,113.94,1.65,1.02,650.1,248.64,453.95,127.8
08/04/2014,98.38,123.7,180.5,130.63,743.3,89.02,1.45,111.08,1.63,1,632.7,245.8,450.81,126.8
09/04/2014,98.42,123.5,180.3,130.71,753.6,89.73,1.46,112.26,1.64,1,638.3,247.27,450.32,127
10/04/2014,98.59,124.2,181.3,131.97,752.1,89.83,1.45,113.64,1.65,1,646.8,247.23,451.85,127
11/04/2014,98.96,124.2,181.3,132.12,745.4,88.98,1.45,111.04,1.63,0.9923,623.2,242.33,449.3,126.3
14/04/2014,98.99,124.3,181.5,131.63,740.6,89.03,1.45,109.89,1.62,0.9913,606.6,240.21,444.82,125.9
15/04/2014,98.87,124,180.8,132.1,745.7,89.59,1.45,110.34,1.63,0.9903,609.4,241.88,444.15,126.2
16/04/2014,98.52,124.1,181.1,131.83,730.6,89.66,1.43,110.36,1.63,0.9916,607.6,239.9,443.45,127.1
17/04/2014,98.47,124.2,181.2,131.65,725.7,89.93,1.44,111.53,1.64,0.9942,614,240.35,444.57,127.4
18/04/2014,98.47,124.2,181.2,131.65,725.7,89.93,1.44,111.53,1.64,0.9942,614,240.35,444.57,127.4
21/04/2014,98.47,124.2,181.2,131.65,725.7,89.93,1.44,111.53,1.64,0.9942,614,240.35,444.57,127.4
22/04/2014,98.01,123.8,180.6,130.88,718,90.51,1.44,112.52,1.65,0.998,621.7,243.68,446.91,127.4
23/04/2014,98.29,123.8,180.5,131.44,724.5,90.53,1.44,113.11,1.65,1,630.8,243.63,446.29,127.8
24/04/2014,98.24,123.8,180.5,131.1,735.9,91.07,1.44,113.06,1.65,0.9961,624,242.41,446.75,128
25/04/2014,98.34,124.2,181,132.01,727.4,90.6,1.43,112.73,1.64,0.9939,615.8,242.08,446.04,127.5
28/04/2014,98.21,124.2,181,131.5,736.3,90.29,1.42,110.87,1.64,0.9865,601.1,241.92,446.41,127.1
29/04/2014,98.12,124,180.6,131.23,730.7,90.84,1.43,110.68,1.65,0.9898,592.6,242.91,446.42,128.2
30/04/2014,98.09,123.9,180.5,131.55,738.2,91.41,1.43,111.08,1.65,0.9922,598.4,241.21,445.8,128
01/05/2014,97.96,124.2,180.7,131.92,729.4,91.08,1.43,110.94,1.65,0.9922,593.7,243.32,446.38,128
02/05/2014,98.21,124.4,181,132.08,724.6,90.99,1.43,111.77,1.65,0.9944,596.5,243.2,447.55,128.6
05/05/2014,98.21,124.4,181,132.08,724.6,90.99,1.43,111.77,1.65,0.9944,596.5,243.2,447.55,128.6
06/05/2014,97.99,124.4,180.9,131.95,734.6,90.92,1.43,111.82,1.65,0.9926,600.4,243.08,449.39,128.1
07/05/2014,98.18,124.6,181.1,131.94,731.5,90.78,1.42,110.53,1.65,0.9829,593.3,242.34,448.16,127.8
08/05/2014,98.08,124.5,180.9,132.27,721.7,91.58,1.43,110.39,1.66,0.9882,582.3,243.64,447.06,128.9
09/05/2014,98.33,124.6,181,131.88,722.8,91.35,1.44,110.14,1.67,0.9944,581.6,243.55,446.95,129.7
12/05/2014,98.05,124.3,180.4,131.3,723.9,91.48,1.46,110.7,1.67,0.9958,584.5,245.39,446.82,129.8
13/05/2014,98.2,124.4,180.5,132.11,730.5,92.35,1.48,112.22,1.69,1.01,600,247.39,446.3,130.9
14/05/2014,98.94,125.2,181.7,133.24,730.1,92.83,1.48,112.35,1.69,1.01,593.4,247.39,445.41,131.5
15/05/2014,99.03,125.5,182.2,134.14,739.3,93.08,1.49,111.69,1.69,1.02,592.9,247.95,445.66,131.8
16/05/2014,99.01,125.7,182.7,133.74,726.4,91.9,1.48,110.09,1.68,1.01,583.6,245.3,439.45,131
19/05/2014,98.95,125.6,182.4,133.5,721.9,91.93,1.48,110.5,1.69,1.01,583,245.33,427.11,131.4
20/05/2014,98.67,125.3,181.9,132.78,719.2,91.69,1.48,110.9,1.69,1.01,586.7,245.14,424.03,131
21/05/2014,98.31,125,181.6,132.3,716.8,91.22,1.47,109.91,1.67,0.9983,579.2,245.15,423.77,130.1
22/05/2014,98.29,125,181.5,132.15,721.2,91.71,1.49,111.07,1.69,1.01,586.8,247.69,434.88,130.1
23/05/2014,98.26,124.9,181.2,132.39,722.2,91.68,1.49,111.37,1.68,1.01,594.2,248.39,436.67,130.5
26/05/2014,98.26,124.9,181.2,132.39,722.2,91.68,1.49,111.37,1.68,1.01,594.2,248.39,436.67,130.5
27/05/2014,98.6,125.1,181.5,132.31,721.6,92.02,1.48,112.11,1.69,1.02,605.3,249.71,437.91,131.6
28/05/2014,99.1,125.4,181.9,133.53,704.9,92.26,1.49,113.14,1.7,1.02,617.6,249.79,439.29,132.6
29/05/2014,99.55,125.9,182.6,133.96,699,92.39,1.49,113.3,1.7,1.03,620.6,250.84,440.68,132.5
30/05/2014,99.31,125.6,182.2,133.46,702.5,92.41,1.49,113.66,1.71,1.03,624,252.34,441.29,132.8
02/06/2014,99.04,125.5,181.9,132.59,700.3,92.15,1.49,113.29,1.72,1.03,622.1,252.38,441.83,133.3
03/06/2014,98.76,125,181.1,132.1,696.3,92.13,1.49,113.07,1.71,1.03,617,251.46,441.93,133.7
04/06/2014,98.66,124.9,181.1,131.58,696.4,92.27,1.48,113.12,1.71,1.03,615.5,252.64,441.08,133.4
05/06/2014,98.55,125,181.2,131.85,695.8,92.06,1.48,112.94,1.71,1.03,609.2,252.25,440.74,133.3
06/06/2014,98.66,125.2,181.3,131.98,701.7,92.35,1.48,113.63,1.71,1.02,620.9,252.75,442.34,134.5
09/06/2014,98.61,125.1,181,131.4,704.8,92.8,1.5,114.31,1.71,1.02,622.4,253.35,443.51,134.7
10/06/2014,98.6,124.9,180.7,131.03,703.4,92.7,1.51,114.75,1.72,1.03,629.1,252.86,442.73,133.9
11/06/2014,98.47,124.8,180.5,131.47,712.9,92.74,1.51,114.37,1.71,1.03,629.5,253.22,443.14,133
12/06/2014,98.22,124.8,180.6,131.44,718.9,92.39,1.51,113.98,1.71,1.03,632.3,253.4,443.37,132.6
13/06/2014,97.65,124.6,180.3,131.52,731.1,92.04,1.49,112.28,1.69,1.02,618.8,250.52,440.63,131.2
16/06/2014,97.68,124.7,180.6,131.73,735.6,92.4,1.48,112.48,1.69,1.02,625.9,248.86,438.11,130.9
17/06/2014,97.54,124.7,180.6,131.64,730.2,92.33,1.48,112.59,1.69,1.02,635.4,249.34,437.87,130.4
18/06/2014,97.6,124.8,180.8,131.97,735.5,92.95,1.47,113.42,1.7,1.02,639.1,248.56,436.45,130.9
19/06/2014,97.6,125,181,131.77,747.8,93.42,1.48,113.88,1.7,1.03,643.1,249.69,437.27,131.4
20/06/2014,97.2,124.6,180.3,131.36,777.3,93.48,1.48,113.8,1.71,1.03,639.5,248.4,436.75,131.9
23/06/2014,97.4,124.7,180.5,131.78,774.5,93.96,1.47,114.35,1.71,1.02,641.3,247.27,436.41,132.1
24/06/2014,97.75,124.8,180.7,131.9,787.6,94.64,1.48,114.44,1.71,1.03,644.1,245.56,434.96,131.9
25/06/2014,97.91,125.1,181.1,133.1,770.8,93.6,1.48,113.39,1.7,1.02,633.9,244.6,433.27,132.1
26/06/2014,97.8,125.3,181.5,133.36,772.6,93.42,1.48,113.96,1.7,1.02,640.4,245.37,421.82,132
27/06/2014,98.03,125.6,181.9,133.35,778.2,93.55,1.48,113.64,1.69,1.02,639,245.99,432.96,132.1
30/06/2014,98.05,125.4,181.7,132.71,778.7,93.32,1.49,114.12,1.69,1.02,641.8,246.81,433.71,132.4
01/07/2014,97.46,124.9,181,132.42,789.8,93.4,1.48,114.01,1.69,1.02,641.6,247.79,434.42,131.7
02/07/2014,97.28,125,181.2,132.08,791.2,93.83,1.49,114.81,1.7,1.03,646.1,248.77,434.66,132.1
03/07/2014,97.03,124.6,180.7,131.86,795.7,94.47,1.49,114.87,1.7,1.03,646.8,248.96,434.88,132.1
04/07/2014,96.84,124.6,180.6,131.78,794.7,94.91,1.49,115.63,1.71,1.03,648.7,250.29,435.47,131.5
07/07/2014,97.03,124.7,180.7,132.03,794.5,94.78,1.5,115.54,1.71,1.03,646.5,249.87,435.56,131.5
08/07/2014,97.2,125.1,181.2,133.05,789.5,94.64,1.5,114.43,1.7,1.02,638.7,246.12,435.47,131.5
09/07/2014,97.37,125.4,181.9,133.12,798.2,94.44,1.5,113.51,1.7,1.02,619.4,243.85,433.92,131.5
10/07/2014,97.59,125.8,182.5,133.75,814.7,93.99,1.49,113.5,1.7,1.01,623.2,241.64,430.69,131.1
11/07/2014,97.4,125.5,182.1,133.94,803.3,93.8,1.49,112.82,1.69,1.01,614.4,241.3,428.33,132
14/07/2014,97.57,125.7,182.4,134.03,813.5,93.78,1.49,113.37,1.7,1.02,622.2,243.1,428.55,132.3
15/07/2014,97.25,125.4,182.1,133.58,798,93.69,1.49,113.78,1.7,1.02,618.1,243.38,428.14,132.5
16/07/2014,97.17,125.4,182,133.6,782.4,93.53,1.5,113.62,1.7,1.02,615.2,243.19,427.42,133
17/07/2014,97.52,125.6,182.3,134.71,787.6,93.6,1.49,113.89,1.7,1.02,614,242.81,427.58,133
18/07/2014,97.66,125.8,182.8,135.33,803.3,93.14,1.48,112.5,1.7,1.02,609.8,240.92,427.15,133
21/07/2014,97.8,125.9,183.1,135.52,803.2,93.48,1.5,113.69,1.71,1.02,615,241.37,427.05,133.8
22/07/2014,97.68,125.8,182.8,135.42,808,93.9,1.51,113.74,1.71,1.02,612.4,241.97,425.8,133.8
23/07/2014,97.92,126.1,183.3,135.92,806.9,94.45,1.52,114.57,1.72,1.03,622.7,242.9,426.39,134.6
24/07/2014,98.05,126,183.2,135.42,803,94.92,1.53,114.78,1.72,1.03,623.2,243.17,427.77,134.9
25/07/2014,98.05,125.9,183.1,135.87,795.9,95.05,1.53,114.82,1.72,1.03,628.1,243.89,428.27,134.8
28/07/2014,98.11,126,183,135.61,812.1,94.43,1.53,114.05,1.72,1.03,626.6,242.67,428.96,134.1
29/07/2014,98.34,126.2,183.5,136.23,815.6,94.74,1.54,113.96,1.72,1.03,626.5,243.03,429.25,135.3
30/07/2014,98.31,126.3,183.7,135.68,812.7,94.35,1.54,113.43,1.72,1.03,627.1,243.1,429.31,135.1
31/07/2014,98.18,125.9,183.1,135.63,806.9,94.01,1.53,113.13,1.71,1.02,626.6,239.67,429.78,134.8
01/08/2014,98.3,125.8,183.1,136.95,793,92.29,1.5,111.31,1.69,1.01,612.7,237.57,428.31,133.2
04/08/2014,98.86,126.4,184.2,137.48,803.4,92.93,1.52,111.37,1.69,1.01,611.7,236.89,427.21,133.6
05/08/2014,98.42,126.2,184,136.98,799.9,93.19,1.52,112.1,1.69,1.01,611.1,237.81,426.15,133.4
06/08/2014,98.74,126.6,184.8,138.26,795.6,92.34,1.5,111.32,1.68,1.01,607.2,235.92,423.66,132.1
07/08/2014,98.72,126.6,184.9,138.93,813,92.78,1.49,110.7,1.69,1.01,614,236.84,411.94,132.2
08/08/2014,99.39,127.3,186.3,140.26,820.4,92.22,1.49,110.46,1.68,1,610.3,235.59,421.6,132
11/08/2014,99.29,126.7,185.4,138.96,819.2,93.34,1.51,112.19,1.7,1.02,616.7,239.43,422.93,133.4
12/08/2014,99.19,126.6,185.1,138.53,825.7,93.72,1.52,112.7,1.7,1.02,631.8,239.91,424.63,133.9
13/08/2014,99.51,126.5,184.9,138.84,835.8,93.93,1.53,112.75,1.71,1.03,626.3,240.67,426.62,135
14/08/2014,99.96,127.1,185.8,139.4,842,93.85,1.54,113.59,1.72,1.03,634.7,241.99,426.59,136
15/08/2014,100.1,127.4,186.4,141.65,830.4,93.89,1.54,113.68,1.73,1.04,637.6,244.21,428.04,136.5
18/08/2014,99.93,127.6,186.7,140.31,821.5,94.17,1.54,113.67,1.73,1.04,639.1,245.77,429.5,136.3
19/08/2014,100.3,127.8,186.8,140.86,826.7,94.3,1.55,115.09,1.74,1.05,648.6,246.79,431.1,137.8
20/08/2014,99.91,127.6,186.6,140.65,818.9,94.54,1.55,115.59,1.75,1.05,650,246.85,431.95,137.9
21/08/2014,99.95,127.4,186.1,140.7,818.3,95.06,1.55,115.99,1.75,1.06,650.8,248.33,432.06,138.7
22/08/2014,100.3,127.9,186.9,140.73,802.8,94.87,1.55,116.11,1.76,1.06,651.2,248.52,433.38,138.9
25/08/2014,100.3,127.9,186.9,140.73,802.8,94.87,1.55,116.11,1.76,1.06,651.2,248.52,433.38,138.9
26/08/2014,100.3,128.3,187.3,141.97,793.5,94.88,1.56,116.67,1.76,1.06,657,249.46,433.61,138.2
27/08/2014,100.3,128.6,187.7,143.62,806.8,95.21,1.57,116.97,1.76,1.06,664.8,250.49,435.12,138.4
28/08/2014,100.5,129.2,189,144.06,805.3,94.78,1.56,116.68,1.75,1.06,657.9,250.18,435.27,138.2
29/08/2014,100.3,129.1,188.7,144.32,809.3,94.56,1.56,116.53,1.76,1.06,655,249.51,436.58,137.8
01/09/2014,99.96,129.1,188.6,144.03,815.6,94.72,1.56,116.4,1.76,1.06,657.8,248.9,437.3,138.1
02/09/2014,99.98,128.7,188,142.43,815.8,95.12,1.55,116.88,1.77,1.06,662.9,250.24,437.74,138.8
03/09/2014,100.2,128.3,187,141.58,803.7,95.19,1.58,117.49,1.78,1.07,668,251.75,436.98,139.8
04/09/2014,100.5,128.5,187.6,140.76,800.8,95.48,1.59,117.51,1.79,1.07,666,250.59,436.93,140
05/09/2014,100.8,128.3,186.8,140.82,785.8,95.17,1.6,118.08,1.79,1.07,665.9,250.94,436.75,140.4
08/09/2014,102.1,128.4,187.1,140.29,793.3,96.32,1.62,119.21,1.8,1.07,668.5,249.77,436.88,142.6
09/09/2014,101.3,127.9,186.3,139.87,775.9,95.62,1.61,118.66,1.81,1.07,665.2,249.95,425.83,141.9
10/09/2014,101.2,127.9,186.3,139.12,781.1,95.31,1.59,117.79,1.8,1.07,668.8,250.23,426.26,141.1
11/09/2014,100.2,127.9,186,139.49,765.4,94.15,1.57,117.53,1.79,1.07,663.3,249.46,426.24,138.7
12/09/2014,100.1,127.8,186.2,138.89,771.4,94.19,1.57,117.58,1.8,1.07,660,248.95,436.94,138.7
15/09/2014,99.97,127.9,186.1,139,765,93.46,1.55,116.99,1.79,1.08,661.2,248.95,424.74,135.8
16/09/2014,100.4,127.8,186.2,139.07,763.2,93.79,1.55,116.41,1.8,1.08,654.1,249.72,431.92,135.4
17/09/2014,99.75,127.8,186,139.44,761.8,94.17,1.55,116.61,1.79,1.07,655.5,248.82,430.88,135.2
18/09/2014,98.96,127.5,185.5,138.12,747.2,93.52,1.54,116.47,1.79,1.07,652.1,248.19,430.1,134.7
19/09/2014,98.56,127.7,185.3,139.97,736.2,93.38,1.54,116.91,1.79,1.07,662.2,250.76,432.11,134
22/09/2014,99.11,128.2,186.5,140.84,718.9,92.72,1.53,117.13,1.8,1.07,657.4,248.82,432.77,134
23/09/2014,99.08,128.5,187.2,141.49,709.1,91.57,1.5,115.65,1.78,1.06,645.7,247.26,430.14,132.9
24/09/2014,98.83,128.4,187.3,141.82,716.4,91.34,1.5,114.9,1.77,1.05,641.2,245.08,428.77,131.8
25/09/2014,99.06,128.4,187.6,141.83,709.5,91.85,1.51,116.45,1.79,1.07,649.7,247.18,428.7,132.5
26/09/2014,99.23,128.6,187.8,141.48,712.6,90.62,1.49,114.95,1.77,1.05,638.5,244.03,427.9,131.9
29/09/2014,99.45,128.4,187.5,141.9,706.9,91.21,1.49,115.97,1.78,1.06,645.8,244.61,427.31,133
30/09/2014,99.48,128.3,187.5,142.11,705.9,91.38,1.49,116.05,1.78,1.06,638.7,244.57,426.4,133.1
01/10/2014,99.52,128.6,187.9,142.78,696.7,90.69,1.49,115.23,1.79,1.06,641.2,244.83,426.03,132.6
02/10/2014,100.4,129,188.5,143.37,700.6,90.04,1.47,113.6,1.77,1.05,624.3,241.97,424.73,132.4
03/10/2014,100.6,129,188.7,142.44,704.1,89.87,1.48,114.26,1.77,1.05,633.8,241.49,413.24,132.6
06/10/2014,101,129,188.4,142.94,689.7,90.29,1.51,115.76,1.8,1.06,640.7,243.67,423.55,133.7
07/10/2014,100.8,129.2,189,144.54,695.2,90.47,1.51,114.66,1.79,1.05,632.6,240.54,421.9,133.3
08/10/2014,101.1,129.9,189.9,145.27,681,89.22,1.49,112.9,1.78,1.04,622.2,238.3,417.49,132.4
09/10/2014,101,130.2,190.7,144.59,713.9,89.17,1.5,113.73,1.8,1.05,626.8,241.75,415.91,133.5
10/10/2014,101.5,130.2,190.8,145.32,701.9,87.28,1.49,111.96,1.78,1.04,611.3,236.98,405.19,133.8
13/10/2014,101.5,130.2,191,146.51,695.5,86.96,1.48,110.04,1.76,1.03,597.2,235.5,392.71,133.6
14/10/2014,102.7,131,192.4,147.26,704.3,86.89,1.49,108.81,1.76,1.03,604.9,233.75,389.96,134.4
15/10/2014,102.8,130.8,192.3,150.06,710.7,86.53,1.5,109.49,1.77,1.03,605.4,235.69,390.81,135.9
16/10/2014,103.2,131.7,194.2,148.65,712.3,84.33,1.46,108.75,1.74,1.01,602.9,232.87,382.7,133.4
17/10/2014,102.1,129.9,191.6,146,708.1,85.89,1.46,109.87,1.73,1,610.7,234.16,398.11,134.7
20/10/2014,101.7,129.8,191.3,146.62,692.4,85.87,1.48,110.93,1.75,1.01,612,235.77,400.89,134.5
21/10/2014,101.5,129.6,190.8,146.02,703.2,87.04,1.48,112.02,1.77,1.02,617.2,237.96,403.25,136.6
22/10/2014,102,129.9,191.3,145.68,707.6,88.12,1.49,114.89,1.79,1.04,632.3,240.49,406.08,138
23/10/2014,102,129.8,191,145.09,691.7,87.33,1.49,114.5,1.79,1.03,624.9,240.85,408.21,138.4
24/10/2014,101.6,129.7,190.7,145.16,693.2,87.73,1.48,115.57,1.8,1.03,628.8,240.75,409.23,138.8
27/10/2014,101.3,129.6,190.8,145.68,685.5,87.13,1.49,115.15,1.81,1.03,623.9,240.16,408.41,138.6
28/10/2014,101.1,129.3,190.3,144.86,676.8,87.07,1.49,114.98,1.82,1.04,628.2,241.94,408.91,139.5
29/10/2014,101.2,129.4,190.5,144.48,685.8,87.87,1.52,116.75,1.84,1.05,641.4,243.4,409.73,140
30/10/2014,101.4,129.6,190.5,144.97,670.9,87.46,1.53,116.72,1.84,1.05,641.8,243.18,408.35,139.9
31/10/2014,100.8,129.4,190.3,144.48,633.7,88.5,1.56,118.19,1.87,1.07,650.9,248.15,409.36,142.9
03/11/2014,100.2,129.3,190,144.13,616.1,88.55,1.55,119.27,1.88,1.06,657.9,247.74,411.76,143.1
04/11/2014,100.4,129.6,190.5,145.19,625.6,87.54,1.54,119.12,1.88,1.07,655.4,248.22,411.57,143.9
05/11/2014,100.5,129.5,190.4,144.83,611,87.36,1.55,119.44,1.9,1.08,652.4,249.72,412.18,144
06/11/2014,100.2,129.6,190.6,144.92,598.2,87.79,1.54,119.96,1.9,1.08,650.8,249.91,411.87,142.8
07/11/2014,100.5,129.4,190.3,145.78,619,88.6,1.53,121.43,1.92,1.08,659.2,253.37,412.35,142.9
10/11/2014,100.8,130.3,191.6,146.32,651.4,89.58,1.54,121.49,1.91,1.08,658.2,251.78,412.91,142.7
11/11/2014,100.3,129.8,190.9,145.51,626.2,88.96,1.54,122.14,1.93,1.09,664,254.41,414.33,144.1
12/11/2014,100.7,130.2,191.6,146.19,647.7,89.69,1.55,122.4,1.93,1.09,661.9,251.65,414,144.2
13/11/2014,101.2,130,191.3,146.09,652.2,89.98,1.57,123.26,1.95,1.1,665.3,254.54,403.11,144.7
14/11/2014,101.7,130.3,191.7,146.88,647.3,89.65,1.57,123.62,1.96,1.1,665.3,255.45,413.66,146.1
17/11/2014,102.1,130.8,192.5,147.04,674.8,90.5,1.57,123.88,1.95,1.1,664.1,255.01,401.95,145.5
18/11/2014,101.8,130.4,191.7,146.84,684.2,90.75,1.56,123.87,1.96,1.11,667.1,257.52,412.71,145.5
19/11/2014,101.5,130.3,191.9,146.59,701,90.25,1.56,124.13,1.97,1.11,669.4,257.93,401.83,145.6
20/11/2014,101.5,130.6,192.2,147.38,675.9,90.2,1.56,123.94,1.96,1.1,659.5,256.36,413.67,144.4
21/11/2014,101.4,130.7,192.8,148.36,690.9,91.96,1.58,125,1.97,1.11,669.1,258.21,415.03,145.7
24/11/2014,101.3,131,193.2,148.97,695.9,92.43,1.6,125.44,1.97,1.11,665.4,259.28,417.76,145.9
25/11/2014,101.6,131.4,194,150.24,694.6,91.56,1.6,125.9,1.98,1.11,675.9,260.27,416.8,146.1
26/11/2014,101.4,131.6,194.5,151.36,709.5,90.99,1.59,125.36,1.98,1.11,676.7,261.33,417.6,145.6
27/11/2014,101.4,132,195.4,152.6,703.2,90.72,1.6,125.25,1.98,1.11,678.6,261.91,418.37,146.3
28/11/2014,101.9,132.4,196.1,152.75,689.7,89.3,1.59,125.61,1.99,1.12,679.8,263.23,417.29,146.9
