Date,Bonds - Global Governments,Bonds - UK Corporate,Bonds - UK Government All Stocks,Bonds - UK Government Long Duration,Commodities - Gold,Commodities - Natural Resources,Equities - Emerging Markets,Equities - Global Flex Cap,Equities - Global Large Cap 1,Equities - Global Large Cap 2,Equities - Global Small Cap,Equities - UK Large Cap,Equities - UK Small Cap,Property
31/10/2011,0.995296331,1.007611798,1.008759209,1.026612502,1.008290816,0.990093679,1.006993007,0.992622478,1,1,0.994953519,0.987716106,1.007776818,0.991193738
01/11/2011,1.004725898,1.011331445,1.017826337,1.027860777,0.961416825,0.952800435,0.965277778,0.976657763,0.982142857,0.973162675,0.964762413,0.96630914,0.992446513,0.976307996
02/11/2011,0.997177799,0.995331466,0.995480226,0.99230044,1.021052632,1.008332382,1,0.995124851,0.981818182,0.985716306,0.986164914,0.994279877,0.997367014,0.995753286
03/11/2011,0.998113208,0.997185741,0.997729852,0.988361045,1.014175258,1.009621915,1,1.00681085,1.009259259,1.006886657,1.015432099,1.012533388,0.998803778,1.002437043
04/11/2011,1.00094518,1.000940734,0.999431172,1.005607626,1.021601017,1.019508914,1.021582734,1.013529551,1.009174312,1.015246509,1.012158055,1.01170184,1.004749319,1.014991896
07/11/2011,0.996222852,1.004699248,1.006260672,1.004142436,0.989427861,0.987902782,0.992957746,0.987002342,0.981818182,0.99522807,0.995904996,0.984622585,1.001068683,0.986327345
08/11/2011,1,0.999064546,1,1.009758033,1.024512885,1.016252922,1,1.006287816,1.018518519,1.007333239,0.998355263,1.01935221,1.004557586,1.002934332
09/11/2011,1.001895735,1.002808989,1.004524887,1.010606537,0.989570552,0.98608829,0.992907801,0.995519925,1,1.004759905,1.004118616,0.997801759,0.995463092,1.000605327
10/11/2011,1.002838221,0.998132586,1.003378378,0.998600637,0.990080595,0.997778271,0.985714286,0.984841307,0.990909091,0.988992615,0.983046213,0.990853862,0.990884829,0.983464408
11/11/2011,1.000943396,0.999064546,0.997755331,0.987076684,0.993112085,0.994767312,1.007246377,1,1,1.001690617,0.998052851,1.002290796,1.000745867,0.99600164
14/11/2011,1.002827521,1,1.00056243,1.012067198,1.02332913,1.014213766,1.014388489,1.009018759,1.009174312,1.008720113,1.017558528,1.008268352,1.003064055,1.017292846
15/11/2011,1,1.002808989,1.007307476,1.01340399,0.985212569,0.984219819,0.992907801,0.99213443,1,0.992889013,0.994522049,0.989132609,1.000082559,0.980370333
16/11/2011,1.003759398,1.000933707,1.00390625,0.999538604,1.009380863,1.004709048,1,1.006366366,1.009090909,1.004493751,0.997521344,1.008425452,1.001155735,1.005263701
17/11/2011,1.00093633,0.995335821,0.998332407,0.99530697,0.989467162,0.993081129,0.992857143,0.987825257,0.990990991,0.992870124,0.988956378,0.983356727,0.997237683,0.991889117
18/11/2011,0.996258185,0.991565136,0.9922049,0.991265363,0.967438948,0.991010226,0.971223022,0.98900435,0.990909091,0.992114897,0.993579006,0.996941272,0.995328262,0.985094711
21/11/2011,1.012206573,1.002835539,1.003928171,1.004132876,0.976699029,0.977548475,0.992592593,0.992547343,1,1.005535055,0.986232088,0.984250358,0.995721703,0.994536093
22/11/2011,1.000927644,0.996229972,0.997764114,1.008775336,0.992710404,1.007307737,1,0.997907435,1,0.996471418,0.97977208,0.993557772,0.993617554,1.000528262
23/11/2011,0.999073216,1,1.005602241,1.008006159,1.00200267,0.980308614,0.985074627,0.99383249,0.990825688,0.995750708,0.988950276,0.994840689,0.990931609,0.98532207
24/11/2011,1.001855288,0.997161779,0.998328691,1.001069192,0.99467022,1.001174674,1,0.99453891,0.990740741,0.991180654,0.996471626,0.991099587,0.998856078,0.996141893
25/11/2011,0.996296296,0.9943074,0.997209821,0.984742142,0.98593436,0.98322187,0.984848485,0.993510545,1,0.999138921,0.988787253,0.992858153,0.998303359,0.988488435
28/11/2011,0.994423792,0.998091603,0.997761612,1.011310815,1.016304348,1.028878282,1.030769231,1.010677051,1.009345794,1.005458202,1.031632349,1.02222064,1.005905846,1.027209404
29/11/2011,0.998130841,1.006692161,1.010656197,1.007737092,1.006016043,1.011482255,1,1.010564256,1.009259259,1.013714286,1.011859994,1.011495855,1.000126716,1.009006145
30/11/2011,1,0.999050332,1.002219756,0.985404789,1.010631229,1.009517257,1,1.005657361,1.009174312,1.001409245,0.98913665,1.006612481,0.999155334,1.00094508
01/12/2011,1,0.989543726,0.981173865,0.990280028,1.042735043,1.02998637,1.044776119,1.020056255,1.018181818,1.012665353,1.029479769,1.026481456,1.007270268,1.02853546
02/12/2011,1.002808989,1.000960615,1,0.986055932,1.010718789,1.014556683,1,1.004675698,1,0.999444136,1.006176305,0.997466836,1.00268569,1.003263974
