Date,Bonds - Global Governments,Bonds - UK Corporate,Bonds - UK Government All Stocks,Bonds - UK Government Long Duration,Commodities - Gold,Commodities - Natural Resources,Equities - Emerging Markets,Equities - Global Large Cap,Equities - Global Small Cap,Equities - UK Large Cap,Equities - UK Mid Cap,Property,,
01/09/2016,128,152.1,229.9,206.95,1044,92.21,127,103,225.7,1.97,2.31,193.2,,
02/09/2016,127.9,152,230,204.26,1077,92.46,127.4,103.6,227.15,1.98,2.31,192.8,,
05/09/2016,127.9,151.8,229.6,205.73,1113,93.75,129,103.8,227.92,2,2.33,193.5,,
06/09/2016,127.3,152.2,230.4,205.72,1114,93.67,129.9,103.5,227.2,1.99,2.33,193.8,,
07/09/2016,128.2,152.2,230.1,206.14,1155,94.26,130.6,104.1,229.7,1.98,2.33,194.2,,
08/09/2016,128.3,151.8,229.6,202.66,1152,94.55,130.9,104.4,229.93,1.99,2.35,195.6,,
09/09/2016,127.6,150.1,226.2,197.6,1127,94.78,130.1,103.6,225.12,1.98,2.34,193.8,,
12/09/2016,127.7,149.3,224.4,197.35,1077,91.72,126.2,101.8,225.04,1.94,2.28,187.8,,
13/09/2016,127.9,150.1,225.9,196.07,1105,92.71,127.1,102.7,224.09,1.95,2.3,189.2,,
14/09/2016,127.9,149,223.2,195.37,1074,91.41,126.6,102.7,223.71,1.94,2.3,187.1,,
15/09/2016,127.8,148.8,222.7,194.71,1067,90.78,126.4,102.1,225.24,1.94,2.28,186.8,,
16/09/2016,128.9,149.6,224.2,195.52,1073,91.14,127.3,103,226.65,1.95,2.31,187.8,,
19/09/2016,129.7,149.3,223.7,194.35,1082,92.55,129.7,104,228.41,1.97,2.32,190.1,,
20/09/2016,130.8,149.7,224.3,196.68,1092,92.9,130.6,105.1,229.71,1.99,2.32,192.6,,
21/09/2016,130.4,149.9,224.6,195.9,1094,92.57,131,105.5,232.54,1.99,2.33,192.5,,
22/09/2016,130.8,150.6,226.1,200.55,1162,94.7,132.4,106,233.24,2.01,2.34,193.9,,
23/09/2016,131.9,151.4,227.9,200.24,1165,95.28,133.2,106.7,234.28,2,2.32,197.1,,
26/09/2016,132.5,151.3,227.7,201.58,1142,94.5,131.8,105.7,232.51,1.98,2.3,197.7,,
27/09/2016,132.4,151.7,228.8,203.53,1138,93.94,131.9,105.5,232.43,1.97,2.28,197.9,,
28/09/2016,131.7,151.6,228.6,202.84,1108,93.32,131.5,105.8,233.97,1.99,2.31,195.8,,
29/09/2016,131.5,151,227.2,200.86,1128,95.92,132.3,106.2,232.86,2.01,2.32,196.7,,
30/09/2016,132.1,151.4,228,197.74,1127,95.7,130.8,105.6,233.55,1.99,2.3,195.3,,
03/10/2016,132.8,150.6,226.4,199.41,1126,96.89,133.4,107,235.93,2.02,2.35,196.7,,
04/10/2016,133.4,150.9,227.1,198.51,1113,97.81,135.1,107.8,236.24,2.06,2.4,195.4,,
05/10/2016,133.1,149.9,224.9,196.6,1024,96.14,135,107.9,237.03,2.04,2.36,193,,
06/10/2016,133,149.8,225.2,194.4,1023,97.28,136.1,108.5,238.15,2.04,2.35,190.5,,
07/10/2016,136.1,148.1,221.9,192.12,1023,99.4,139.1,110.2,240.27,2.04,2.34,194.5,,
10/10/2016,136.1,147.6,221.2,190.59,1028,99.25,138.6,111.2,243.2,2.05,2.33,193.7,,
11/10/2016,136.9,147.8,221.9,191.33,1036,101.4,139.8,111.3,242.97,2.07,2.35,196,,
12/10/2016,136.7,147.3,220.2,189.13,1023,100.6,139.1,111,243.12,2.05,2.34,194.4,,
13/10/2016,137.4,147.3,220.9,190.58,1056,100.5,138.1,110.2,242.22,2.02,2.33,196.2,,
14/10/2016,136.7,146.7,219.9,188.19,1058,100.6,138.8,111.5,242.06,2.04,2.34,197.2,,
17/10/2016,137.3,146.3,218.3,187.96,1041,100.4,138.8,111.2,242.33,2.02,2.31,197.3,,
18/10/2016,136.4,146.9,219.8,188.91,1055,100.7,139.6,110.7,241.32,2.04,2.34,197,,
19/10/2016,136.4,147.1,220.3,189.22,1088,101,140.2,111,242.82,2.03,2.33,197.2,,
20/10/2016,136.6,146.8,219.4,189.93,1111,102.2,141.2,111.6,243,2.04,2.33,198.6,,
21/10/2016,137,147.3,220.5,190.3,1115,102.2,141.5,111.5,243.37,2.05,2.33,198.8,,
24/10/2016,136.7,147.4,221.3,189.8,1110,102.1,142,112,243.76,2.04,2.33,198.2,,
25/10/2016,136.2,146.7,219.7,190.06,1096,102.3,142.6,112.8,243.72,2.04,2.31,198.8,,
26/10/2016,136.7,146.4,219,187.26,1117,102.2,141.7,111.1,240.62,2.02,2.29,198.4,,
27/10/2016,135.5,145.7,217.4,185.54,1087,101.6,140,111.5,239.43,2.02,2.28,195.5,,
28/10/2016,136.5,145.3,216.6,184,1084,102.3,141.1,111.4,239.92,2.03,2.28,193.9,,
31/10/2016,136.3,145.5,217,184.67,1091,102.1,140.8,111.5,239.29,2.02,2.28,194.1,,
01/11/2016,136,145.4,216.8,182.74,1110,101.6,140.8,110.8,237.92,2.02,2.28,195.4,,
02/11/2016,136.3,145.9,217.9,185.54,1130,100.6,138,109.2,233.92,2,2.27,191.8,,
03/11/2016,134.4,145.9,217.6,184.91,1101,98.6,135.3,107.8,230.99,1.99,2.3,188.2,,
04/11/2016,134.2,145.9,217.7,187.59,1100,97.56,133.7,106.3,228.9,1.95,2.24,186.2,,
07/11/2016,134.5,146.3,218.4,185.41,1081,99.26,136.1,108.7,234.83,1.98,2.26,188.3,,
08/11/2016,134.4,146,217.8,184.37,1062,99.54,137.9,109.1,234.99,1.98,2.26,189.5,,
09/11/2016,134.3,145.1,216.2,183.62,1083,99.26,135,108.8,236.13,1.98,2.26,187.8,,
10/11/2016,131.8,144.7,214.9,180.05,1075,103.8,136.3,109.3,237.24,2.03,2.33,187.5,,
11/11/2016,131.8,144.2,214.2,179.89,982,100.8,128.3,107.2,236.49,1.97,2.27,181.1,,
14/11/2016,128.4,143.1,212.1,177.67,918,99.74,127.4,108.3,240.28,1.97,2.27,182,,
15/11/2016,129.7,143.7,213.7,180.33,935.7,100.7,129,109.1,242.63,1.98,2.28,186.1,,
16/11/2016,128.8,143.6,213.5,179.92,963.9,101.7,129.3,108.9,241.85,1.97,2.28,184.1,,
17/11/2016,128.8,143.9,214.3,180.41,957.3,101.4,129.2,109.3,242.72,1.97,2.28,184,,
18/11/2016,128.3,143.2,212.8,177.97,935.2,101,129.2,110,244.93,1.97,2.29,183.6,,
21/11/2016,128.6,143.2,213,179.35,936.2,102.1,130.1,109.2,243.1,1.98,2.29,184.2,,
22/11/2016,128,143.9,214.7,179.54,942.8,103.5,130.9,110.2,245.58,2,2.3,183.4,,
23/11/2016,128.1,143.6,213.6,177.53,944.7,104.2,131.3,110,246.13,1.99,2.3,186.2,,
24/11/2016,128.1,143.1,212.7,178.6,901.6,103.8,130.1,109.6,245.16,1.98,2.28,184.4,,
25/11/2016,126.7,143.4,213.4,178.82,898.1,104,130.2,110.3,246.25,1.99,2.28,184.5,,
28/11/2016,127.8,143.8,214.2,179.68,907.1,104,131.8,110.5,245.46,1.98,2.27,186.1,,
29/11/2016,127.1,143.6,213.9,180.09,926.6,103.2,130.9,109.3,243.57,1.97,2.28,186,,
30/11/2016,127.4,144,214.9,179.81,929.1,102.8,131.1,110.3,243.57,2,2.29,188.2,,
01/12/2016,124.8,143.2,213,177.65,893.1,103.8,129.8,108.3,240.48,1.96,2.27,183.4,,
02/12/2016,125,143.3,213.1,180.24,891.3,103.4,127.9,107.9,239.85,1.95,2.26,181.7,,
05/12/2016,124,143.6,213.6,180.07,902.4,103.9,127.4,107.8,241.24,1.97,2.27,181.4,,
06/12/2016,124.1,143.8,214,179.29,902.2,104.6,128.1,108,243.12,1.98,2.27,182.3,,
07/12/2016,125.7,144,214.2,180.21,913.1,106.7,130.7,109.8,247.32,2.01,2.28,185.7,,
08/12/2016,125.1,144,213.9,179.99,920.6,107.5,131.2,111,250.38,2.02,2.3,187.7,,
09/12/2016,124.4,143.7,213,177.98,926.5,108.8,131.9,111.5,250.06,2.03,2.31,188.9,,
12/12/2016,123.5,143.2,211.9,176.29,897.3,108.8,131.1,111.3,246.93,2.02,2.31,187.7,,
13/12/2016,123.3,143.6,213,178.32,893.4,107.5,130.5,111.3,247.48,2.03,2.3,187.7,,
14/12/2016,124.4,144,213.8,179.52,910.5,107.7,131.2,111.4,245,2.03,2.3,188.6,,
15/12/2016,123.7,143.1,211.7,175.67,870.3,106.2,130.4,112.3,249.41,2.03,2.3,186.3,,
16/12/2016,124.8,143.7,212.9,177.44,834.8,106.9,131.1,113.1,249.02,2.05,2.32,186.6,,
19/12/2016,125,143.9,213.1,178.78,840.7,106.8,130.2,113.3,251.07,2.05,2.32,188.7,,
20/12/2016,125.6,144.3,213.7,178.59,852.2,106.6,130.5,114,252.68,2.05,2.31,191.1,,
21/12/2016,125.7,144.5,214,180.29,855.6,107.1,130.6,113.5,251.75,2.05,2.31,191,,
22/12/2016,126,144.8,214.8,181.03,855.5,107.2,129.8,113.7,252.17,2.05,2.33,189.9,,
23/12/2016,127,145.2,215.6,182.11,863.2,107.8,130.3,114.3,253.75,2.06,2.34,191.3,,
26/12/2016,127,145.2,215.6,182.11,863.2,107.8,130.3,114.3,253.75,2.06,2.34,191.3,,
27/12/2016,127,145.2,215.6,182.11,863.2,107.8,130.3,114.3,254.46,2.06,2.34,191.3,,
28/12/2016,127,145.6,216.4,183.6,880.9,109,132.3,114.7,253.79,2.07,2.34,191.8,,
29/12/2016,127.5,146.3,218,186.05,917.9,109,133.2,114.3,254.68,2.07,2.34,191.2,,
30/12/2016,127.3,146.5,218.1,185.47,969.5,109.3,133.7,113.9,252.02,2.07,2.35,192.6,,
02/01/2017,127.3,146.5,218.1,185.47,969.5,109.3,133.7,113.9,252.02,2.07,2.35,192.6,,
03/01/2017,126.3,145.6,216,181.67,936.6,109.5,134,114.5,255.15,2.09,2.36,194.8,,
04/01/2017,126.7,145.7,215.9,181.76,975.3,110,134.9,115,257.8,2.1,2.36,194.8,,
05/01/2017,126.8,145.3,214.8,181.7,985.2,110.7,136.1,115.4,255.62,2.1,2.38,196.8,,
06/01/2017,127.1,145.7,215.4,180.23,1030,111.3,135.8,115.4,256.78,2.1,2.38,197.3,,
09/01/2017,128.7,145.7,215.2,180.84,1015,112.4,137.4,117.1,258.99,2.11,2.38,199.8,,
10/01/2017,129.4,145.8,215.4,180.82,1022,112.9,138.4,116.9,259.76,2.12,2.4,199.4,,
11/01/2017,129.3,145.6,215.1,180.57,1031,113.7,138.9,117.5,261.81,2.13,2.4,198.4,,
12/01/2017,128.9,146,215.9,182.33,1027,114.2,138.4,116.1,258.81,2.13,2.39,195.4,,
13/01/2017,129.7,145.7,215.2,179.94,1030,114.5,139.7,117.8,260.76,2.14,2.39,197.5,,
16/01/2017,129.7,145.8,215.5,181.06,1049,115.8,140.2,118.2,262.64,2.14,2.39,198.7,,
17/01/2017,130.2,146.2,216.5,182.39,1049,114.5,138.9,115,254.67,2.13,2.38,196.3,,
18/01/2017,129,145.8,215.6,181.84,1048,113.6,138.5,115.7,256.29,2.11,2.37,196.6,,
19/01/2017,127.7,145.3,214.6,179.46,1029,112.8,137.7,115.8,255.07,2.11,2.38,195.2,,
20/01/2017,127.5,144.8,213.5,178.6,1026,112.9,137.6,116,255.82,2.1,2.37,194.2,,
23/01/2017,126.9,144.9,213.9,179.79,1033,113.3,137.2,114.5,252.62,2.09,2.36,193.1,,
24/01/2017,127.1,145.3,214.4,180.74,1052,114,138.1,114.5,254.63,2.09,2.35,194,,
25/01/2017,125.5,145.1,214.2,177.89,1044,114.2,137.4,114.6,254.62,2.09,2.37,191.9,,
26/01/2017,124.7,144.3,212.4,176.42,1022,114.2,138.4,114.9,254.3,2.1,2.37,191.5,,
27/01/2017,125,144.3,212.6,177.48,1006,113.5,138.7,114.8,254.62,2.09,2.36,191.9,,
30/01/2017,125.1,144.5,213,178.43,1017,112.9,138.4,114.4,253.2,2.08,2.36,190.7,,
31/01/2017,126.4,144.7,213.5,179.51,1023,112.4,138.3,114.4,253.13,2.09,2.37,191.3,,
01/02/2017,124.7,144.8,213.8,177.83,1038,111.5,137.1,113.7,251.93,2.08,2.37,190.1,,
02/02/2017,124.8,144.6,213.5,179.3,1050,112.3,136.9,114.5,254.31,2.08,2.37,188.2,,
03/02/2017,126,145,214,179.66,1072,112.8,138.9,115.6,257.13,2.1,2.4,192.1,,
06/02/2017,126.4,145.6,215.2,180.71,1085,113,140.5,115.8,256.83,2.1,2.4,193.1,,
07/02/2017,127.2,145.7,215.4,181.56,1126,113.2,140.7,116.3,256.68,2.11,2.42,194.4,,
08/02/2017,126.2,146.3,216.7,184.09,1123,111.9,139.6,114.8,255.19,2.1,2.43,192.9,,
09/02/2017,126,146.4,217,183.91,1126,111.4,139.8,115.2,256.88,2.11,2.43,193.5,,
10/02/2017,126.4,146.4,216.8,182.43,1113,112.6,141.5,116.5,259.44,2.12,2.44,195.1,,
13/02/2017,125.5,146.1,216.1,181.53,1121,114,141.9,116.7,259.8,2.12,2.45,194.7,,
14/02/2017,126.1,145.9,215.7,181.09,1119,115.3,143,117,260.97,2.13,2.45,195.8,,
15/02/2017,125.8,145.9,215.7,180.71,1117,115.4,144.1,117.9,262.32,2.13,2.45,195.9,,
16/02/2017,125.6,146.1,216,182.59,1111,114.3,143.9,117.8,261.62,2.13,2.45,194.6,,
17/02/2017,126.9,146.7,217.2,183.79,1125,114,144,118.2,262.74,2.14,2.44,196.6,,
20/02/2017,126.9,146.7,217,183.23,1103,113,143.8,118.1,262.74,2.14,2.44,196.1,,
21/02/2017,126.1,146.5,216.6,182.89,1103,113.4,144.4,118.8,263.27,2.14,2.44,196.8,,
22/02/2017,126.2,147,217.8,183.98,1095,113.3,145.3,118.5,262.64,2.13,2.44,198.2,,
23/02/2017,126.1,147.1,217.7,185.24,1089,112.5,145,118.6,260.37,2.15,2.43,197.7,,
24/02/2017,125.9,147.8,219.1,187.62,1089,110.6,143.3,117.8,260.73,2.12,2.42,197.3,,
27/02/2017,127.5,148.2,219.9,187.7,1079,111,144,118.9,262.48,2.13,2.43,199.4,,
28/02/2017,127.3,148.3,219.9,188.84,1025,110.2,143.1,118.7,261.34,2.13,2.44,199.6,,
01/03/2017,127.5,148.4,220.1,187.65,1030,111.1,144.4,120.7,266.7,2.17,2.46,200.7,,
02/03/2017,127.5,148.2,219.5,186.67,1040,113.2,145.2,121.3,265.3,2.17,2.47,200.3,,
03/03/2017,128,148.3,219.4,186.49,999.8,111.5,144.4,120.9,265.56,2.17,2.46,200.1,,
06/03/2017,128.1,148.2,219,185.81,1008,111.4,145.4,120.8,264.79,2.16,2.46,199.2,,
07/03/2017,128.6,148.3,219.4,186.98,991.8,111.5,146.3,121.4,264.82,2.17,2.47,199.8,,
08/03/2017,128.6,148.3,219.5,185.94,986.6,110.8,146.6,121.5,263.97,2.15,2.47,199.4,,
09/03/2017,128.2,148.2,219.4,186.55,982.9,108.3,144.4,121,263.68,2.15,2.46,197.1,,
10/03/2017,128,147.9,218.7,185.24,974.8,108.7,144.5,122,264.85,2.17,2.47,195.4,,
13/03/2017,127.7,147.9,218.7,185.1,1004,108.8,145.8,121.4,264.43,2.17,2.48,194.2,,
14/03/2017,128.2,147.7,218.4,185.61,1019,109.7,147.2,121.8,264.56,2.17,2.48,195.3,,
15/03/2017,127.9,148,219,185.89,991.6,108.7,146.3,121.5,265.91,2.17,2.47,194.4,,
16/03/2017,127.8,148.1,219,185.76,1043,111,148.5,121.2,264.69,2.19,2.49,196.6,,
17/03/2017,127.2,147.8,218.5,186.39,1036,110.2,148.2,121.1,265.21,2.19,2.48,195.9,,
20/03/2017,127.1,147.8,218.5,186.58,1032,109.7,148.2,121.1,264.85,2.19,2.49,196.2,,
21/03/2017,126.7,147.6,218.3,185.94,1038,109.8,148.6,120,258.9,2.19,2.5,194.8,,
22/03/2017,127.5,148.1,219.5,188.78,1052,107.7,146.6,119,258.02,2.16,2.45,194.2,,
23/03/2017,127.1,148.4,220,187.05,1049,107.7,146.7,118.7,258.18,2.16,2.48,193.7,,
24/03/2017,127.2,148.1,219.5,187.71,1041,107.1,146.5,119.4,259.24,2.16,2.47,194.7,,
27/03/2017,126.9,148.4,220.2,188.49,1042,105,145.1,117.4,257.55,2.15,2.47,192.8,,
28/03/2017,127.2,148.4,220.2,188.1,1046,105.6,145.9,118.5,260.37,2.15,2.46,192.8,,
29/03/2017,128,148.4,220,188.1,1035,107.3,147.4,120.2,260.37,2.16,2.48,195.2,,
30/03/2017,127.7,148.9,221.1,190.07,1039,108.3,147.4,119.5,262.29,2.17,2.48,195,,
31/03/2017,127.2,149.1,221.5,190.21,1023,107.8,146.1,119.7,261.96,2.16,2.47,194.8,,
03/04/2017,126.7,149.1,221.4,192.51,1024,107.8,145.9,119.2,260.97,2.16,2.47,195,,
04/04/2017,127.8,149.8,223,192.51,1049,108.2,146.7,119.5,261.52,2.16,2.49,196.3,,
05/04/2017,127.4,149.4,222.1,190.99,1056,109.2,147.5,119.7,259.54,2.16,2.49,196.2,,
06/04/2017,127.6,149.2,221.5,190.86,1060,108.8,147,119.1,260.15,2.16,2.5,196.9,,
07/04/2017,128.1,149.4,222,191.4,1071,109.3,146.9,119.6,262.42,2.16,2.51,198.4,,
10/04/2017,127.7,149.2,221.6,191.06,1068,109.3,146.7,119.7,262.37,2.17,2.52,198.5,,
11/04/2017,128,149.4,222.1,192.59,1074,110,146.6,119.2,262.35,2.19,2.54,199.5,,
12/04/2017,127.7,149.6,222.5,192.59,1091,109.3,146.2,118.7,260.2,2.18,2.54,199.7,,
13/04/2017,127.9,149.9,223.1,192.7,1101,107.8,145.8,118.4,258.52,2.16,2.54,199.3,,
14/04/2017,127.9,149.9,223.1,192.7,1101,107.8,145.8,118.4,258.52,2.16,2.54,199.3,,
17/04/2017,127.9,149.9,223.1,192.7,1101,107.8,145.8,118.4,259.12,2.16,2.54,199.3,,
18/04/2017,126.8,149.8,223.1,193.19,1073,105.2,143.7,116.3,255.29,2.13,2.53,198.5,,
19/04/2017,125.4,149.8,223.2,192.52,1053,103.3,141.4,115.6,255.05,2.11,2.55,196,,
20/04/2017,125.6,149.5,222.5,192.42,1028,102.3,141.7,115.6,256.23,2.1,2.53,196.3,,
21/04/2017,125.6,149.8,223.1,192.76,1033,103.1,142.4,116.2,256.98,2.12,2.54,196.2,,
24/04/2017,125.3,149.5,221.8,191.38,1029,104,143.3,117.8,260.28,2.16,2.56,196.5,,
25/04/2017,125.2,149.5,221.8,190.6,1010,103.5,144.5,118.1,260.97,2.15,2.58,194.9,,
26/04/2017,124.9,149.6,221.6,190.26,973.7,103.1,144.7,118.2,261.14,2.15,2.57,195.3,,
27/04/2017,124.1,149.6,221.7,190.61,973.2,102.2,143.4,117.7,260.39,2.14,2.57,193.1,,
28/04/2017,123.9,149.5,221.1,190.66,952,101.3,142.8,117.2,258.24,2.14,2.58,191.9,,
01/05/2017,123.9,149.5,221.1,190.66,952,101.3,142.8,117.2,259.23,2.14,2.58,191.9,,
02/05/2017,123.7,149.6,221.1,189.98,951.6,100.7,143.8,117.5,259.43,2.14,2.59,192.3,,
03/05/2017,123.8,149.9,221.6,189.99,949.3,99.94,143.9,117.6,258.62,2.14,2.59,192,,
04/05/2017,123.9,149.8,221,188.27,942.2,99.23,143.6,117.7,257.97,2.15,2.59,191,,
05/05/2017,123.7,149.7,220.3,187.71,918.4,97.68,141.6,117.7,258.75,2.15,2.58,189.5,,
08/05/2017,123.4,149.7,220.4,186.87,929.6,99.14,142.4,118.2,259.03,2.16,2.59,190.9,,
09/05/2017,122.9,149.1,218.9,186,935.8,99.62,142.9,118.3,258.64,2.18,2.61,190.5,,
10/05/2017,122.8,149.4,219.8,187.35,935.5,98.9,143.5,117.9,259.7,2.18,2.61,189.5,,
11/05/2017,123,149.5,219.8,187.53,950.2,100.2,145.2,118.2,260.03,2.19,2.61,191.2,,
12/05/2017,123.5,149.8,220.4,189.74,974.3,100,145.6,118.4,259.18,2.19,2.6,190.9,,
15/05/2017,123.4,150.2,220.8,188,984.7,100.1,146.1,118.7,260.05,2.21,2.6,190.2,,
16/05/2017,123.9,149.8,220,189.13,983.4,101.1,147.1,119.3,260.76,2.22,2.6,190.7,,
17/05/2017,123.9,150.3,221.2,190.79,993.4,101.3,146.1,117.9,255.95,2.23,2.61,189,,
18/05/2017,124.4,150.9,222.7,191.28,995.7,99.26,143.1,116,255.23,2.2,2.58,188.1,,
19/05/2017,124.4,150.6,221.9,191.06,982.7,99.36,142.3,117.2,256.68,2.22,2.6,189.6,,
22/05/2017,124.6,150.5,221.7,191.04,993.8,101.5,144.3,118,258.53,2.23,2.62,190.6,,
23/05/2017,125,150.7,222,191.75,1001,101.8,144.2,118.3,259.63,2.23,2.63,191.3,,
24/05/2017,124.7,150.9,222.4,191.89,976.3,101.3,144.7,118.7,260.41,2.25,2.63,191.5,,
25/05/2017,124.9,151.1,222.9,192.64,980,101.2,146.1,119.4,260.76,2.24,2.63,192.7,,
26/05/2017,126.4,151.4,223.4,193.4,986.5,100.9,147.4,120.7,263.5,2.24,2.64,194.5,,
29/05/2017,126.4,151.4,223.4,193.4,986.5,100.9,147.4,120.7,262.35,2.24,2.64,194.5,,
30/05/2017,126,151.5,223.2,193.09,986.5,101,147.2,119.9,261.13,2.24,2.63,193.2,,
31/05/2017,126.6,151.7,223.5,192.26,985.4,100.4,147,119.9,260.39,2.24,2.63,193.6,,
01/06/2017,126.3,151.2,222.3,191.26,989.6,99.43,146.5,119.9,263.66,2.25,2.64,194,,
02/06/2017,126.2,151.1,222.2,191.51,988.6,99.52,147,121.1,265.7,2.26,2.64,195,,
05/06/2017,126.2,151.1,222.1,191.33,994.9,98.7,147.2,120.6,263.72,2.24,2.63,195.5,,
06/06/2017,126.7,151.5,223,193.05,995.5,98.62,146.7,120.9,263.92,2.24,2.59,195.4,,
07/06/2017,126.6,151.8,223.4,193.86,1036,99.71,147,120.5,262.63,2.24,2.6,195.2,,
08/06/2017,125.8,151.6,222.7,191.85,1022,98.2,146.6,120.2,263.73,2.23,2.6,194.9,,
09/06/2017,127.7,151.5,222.9,192.05,1025,99.76,148.6,122.4,268.05,2.23,2.59,196.9,,
12/06/2017,128.5,151.8,223.1,192.27,1015,101.5,148.1,122.4,268.81,2.24,2.6,198.5,,
13/06/2017,128.1,151.5,221.9,189.84,1010,101.2,147.8,122.5,269.59,2.24,2.61,199.9,,
14/06/2017,128.2,151.7,222.6,193.49,1016,101.9,148.1,122.4,268.37,2.25,2.64,200.3,,
15/06/2017,127.9,152.3,223.4,190.06,981,98.72,146.3,121.4,265.98,2.21,2.59,199.4,,
16/06/2017,127.4,151.3,221.6,191.03,973.4,98.39,146.5,121.4,265.9,2.23,2.6,200,,
19/06/2017,127.5,151.7,222.6,191.69,969.7,98.86,147.3,122.4,268.47,2.24,2.62,199.7,,
20/06/2017,128.5,151.9,222.7,192.46,972.7,99.32,148.7,123.6,269.2,2.25,2.63,200.8,,
21/06/2017,128.6,152.2,223.3,192.64,965.8,97.93,147.6,122.5,267.38,2.22,2.6,199.7,,
22/06/2017,128.8,152,223.3,193.28,979.9,97.34,147.9,122.7,268.16,2.21,2.59,199.1,,
23/06/2017,128.1,151.9,222.8,193,986.7,97.35,147.5,122.2,267.97,2.21,2.59,198.4,,
26/06/2017,128,152,223.2,193.02,996.7,97.98,148.7,123,268.46,2.23,2.6,198.8,,
27/06/2017,128.1,151.8,222.6,191.4,990.3,98.07,148.9,122.1,265.96,2.22,2.58,199.1,,
28/06/2017,127.1,150.9,220.9,189.46,974.8,97.46,146.9,120.4,265.03,2.22,2.57,196.9,,
29/06/2017,125.7,150.2,219.4,186.07,967.7,97.63,146.1,120,262.67,2.21,2.56,195.3,,
30/06/2017,125.5,149.7,218.7,185.95,944.8,97.28,145.2,119.9,262.78,2.2,2.56,193.4,,
03/07/2017,125.2,149.5,218,185.21,944.9,97.83,146.2,120.2,264.5,2.19,2.55,193,,
04/07/2017,125.2,149.7,218.4,185.87,939.9,98.97,145.7,120.2,264.24,2.2,2.55,194.6,,
05/07/2017,125.2,149.6,218,185.31,926,99.36,146.1,120.1,263.91,2.2,2.56,194.5,,
06/07/2017,124.7,149.3,217.3,183,934.9,97.99,145.8,119.6,261.41,2.19,2.56,192.5,,
07/07/2017,125.1,149.1,217.1,183.2,928.3,97.22,145.8,120.1,263.67,2.19,2.55,190.8,,
10/07/2017,125.2,149.3,217.6,184.69,916.3,97,146.4,120.5,263.82,2.2,2.55,192,,
11/07/2017,124.8,149.5,217.9,184.55,929.3,98.26,147.4,120.6,264.69,2.18,2.54,190,,
12/07/2017,125.8,149.5,217.8,185.27,939.8,99.88,149.4,121.6,265.91,2.21,2.54,190.5,,
13/07/2017,125.6,149.8,218.7,184.41,938.5,99.76,150.6,121.3,265.68,2.22,2.56,191.9,,
14/07/2017,124.9,149.4,217.9,183.81,921.3,99.76,150.6,120.7,264.1,2.21,2.56,191.7,,
17/07/2017,124.5,149.5,218,184.63,926.7,100,150.4,120.9,265.04,2.21,2.58,191.9,,
18/07/2017,125.4,150,218.9,186.38,939.9,100.4,151,121.3,266.2,2.21,2.59,193.9,,
19/07/2017,125.2,150.3,219.2,187.48,936.9,99.89,151.8,121.9,267.72,2.21,2.59,193.5,,
20/07/2017,126.1,150.4,219.4,186.64,943.6,101.6,153,122.8,269.36,2.23,2.61,196.1,,
21/07/2017,126.5,150.6,219.7,187.93,947.7,100.8,152.4,122.1,268.54,2.23,2.61,195,,
24/07/2017,126.5,150.9,220.1,187.73,947,99.84,152.3,121.7,267.51,2.2,2.59,194.6,,
25/07/2017,126.2,150.8,219.8,185.64,939.7,100.3,152.1,121.8,268.7,2.22,2.59,194.5,,
26/07/2017,125.5,150.4,219,186.12,939.7,101.7,152.1,122,267.92,2.23,2.61,194.1,,
27/07/2017,125.1,150.7,219.6,186.66,955.8,101.5,152.2,121.6,267.19,2.22,2.62,194.5,,
28/07/2017,125.5,150.6,219.1,186.38,944.9,101.7,151.7,121.2,265.98,2.21,2.6,195.1,,
31/07/2017,125.6,150.8,219.5,186.29,953.4,102.1,152,121.2,264.68,2.2,2.62,194.4,,
01/08/2017,125.1,150.7,219.3,187.39,942.8,102,151.4,120.5,264.66,2.21,2.62,193.6,,
02/08/2017,125.2,150.7,219.3,186.25,939.3,101.2,151.6,120.7,263.53,2.21,2.62,194,,
03/08/2017,125.7,150.6,218.8,188.56,938.1,101.2,151.9,121.4,264.67,2.22,2.63,193.6,,
04/08/2017,126.5,151.4,220.4,188.18,945.3,101.5,152.8,122.1,266.91,2.24,2.63,194.7,,
07/08/2017,126.7,151.4,220.2,189.17,934.4,102.9,154.3,122.5,267.84,2.25,2.64,195.7,,
08/08/2017,127.2,151.7,220.8,188.89,937.7,103.2,155.6,122.9,268.38,2.25,2.64,196,,
09/08/2017,127.4,151.9,221.5,190.72,940.5,103.4,154.9,122.3,266.24,2.24,2.62,196,,
10/08/2017,127.5,152,221.8,191.55,955,103.2,153.7,121.7,263.56,2.23,2.62,195.2,,
11/08/2017,128.4,152.2,222.5,191.8,971.3,101.5,151.6,121.3,263.56,2.19,2.58,194.3,,
14/08/2017,128.1,151.9,221.8,191.14,964,101.8,153.1,122.1,265.54,2.21,2.6,194.4,,
15/08/2017,128.6,151.9,221.8,190.64,963.1,101.9,154.3,123.2,266.74,2.22,2.61,197.1,,
16/08/2017,128.3,151.6,221,189.79,951.1,101.8,155.2,123.6,267.19,2.23,2.63,197,,
17/08/2017,128.7,151.7,221.3,190.18,970.4,102.4,155.8,122.9,264.85,2.23,2.63,197.6,,
18/08/2017,129.1,152,221.7,190.76,968,100.9,154.5,121.7,264.94,2.2,2.6,196.4,,
